TranscriptID	Entrez
ENSGALT00000013999	421256
ENSGALT00000031983	769965
ENSGALT00000014020	421257
ENSGALT00000008096	420378
ENSGALT00000021648	396103
ENSGALT00000039306	395466
ENSGALT00000008108	420379
ENSGALT00000014083	.
ENSGALT00000013995	.
ENSGALT00000013964	.
ENSGALT00000007636	424448
ENSGALT00000007639	.
ENSGALT00000033576	424449
ENSGALT00000007675	424450
ENSGALT00000007683	424451
ENSGALT00000012259	424921
ENSGALT00000008130	420380
ENSGALT00000007706	424452
ENSGALT00000012281	.
ENSGALT00000044233	768407
ENSGALT00000014160	396025
ENSGALT00000007757	429077
ENSGALT00000008121	396394
ENSGALT00000044489	100858513
ENSGALT00000031314	420381
ENSGALT00000031314	420381
ENSGALT00000031314	101747807
ENSGALT00000031314	101747807
ENSGALT00000044290	396451
ENSGALT00000008125	396451
ENSGALT00000008333	420383
ENSGALT00000008364	420384
ENSGALT00000044223	423867
ENSGALT00000033172	425056
ENSGALT00000008374	420385
ENSGALT00000039264	420385
ENSGALT00000013188	423869
ENSGALT00000013188	423869
ENSGALT00000013188	101752239
ENSGALT00000013188	101752239
ENSGALT00000014170	428551
ENSGALT00000008131	429078
ENSGALT00000008146	424455
ENSGALT00000013199	423870
ENSGALT00000039814	.
ENSGALT00000042907	.
ENSGALT00000013262	428975
ENSGALT00000039237	.
ENSGALT00000013309	423871
ENSGALT00000008185	424457
ENSGALT00000031981	421259
ENSGALT00000008391	420386
ENSGALT00000043252	420386
ENSGALT00000014195	421260
ENSGALT00000008218	.
ENSGALT00000044185	421261
ENSGALT00000014211	395484
ENSGALT00000012302	.
ENSGALT00000014832	395398
ENSGALT00000046176	101747308
ENSGALT00000008265	414139
ENSGALT00000013395	770712
ENSGALT00000012307	424924
ENSGALT00000008424	428397
ENSGALT00000014813	395962
ENSGALT00000013413	423872
ENSGALT00000008292	424458
ENSGALT00000008321	374046
ENSGALT00000045219	423873
ENSGALT00000014806	395776
ENSGALT00000008443	395329
ENSGALT00000045060	395329
ENSGALT00000008354	424461
ENSGALT00000013446	423874
ENSGALT00000044550	100534591
ENSGALT00000014803	100534590
ENSGALT00000014784	421306
ENSGALT00000014761	768684
ENSGALT00000008454	420387
ENSGALT00000015998	420388
ENSGALT00000033499	768855
ENSGALT00000008478	428398
ENSGALT00000033299	.
ENSGALT00000040125	101752059
ENSGALT00000012419	424926
ENSGALT00000008401	424463
ENSGALT00000033492	424464
ENSGALT00000012451	395581
ENSGALT00000012466	.
ENSGALT00000008484	420389
ENSGALT00000043122	424465
ENSGALT00000008431	424466
ENSGALT00000008494	420391
ENSGALT00000008504	420392
ENSGALT00000008436	769393
ENSGALT00000031308	768335
ENSGALT00000008441	424467
ENSGALT00000008506	420393
ENSGALT00000007577	.
ENSGALT00000008464	424468
ENSGALT00000008467	395374
ENSGALT00000013462	770753
ENSGALT00000013463	428977
ENSGALT00000013465	428978
ENSGALT00000008474	424469
ENSGALT00000008481	424470
ENSGALT00000044644	423875
ENSGALT00000013474	423875
ENSGALT00000031145	.
ENSGALT00000013503	423876
ENSGALT00000012478	424930
ENSGALT00000012486	396201
ENSGALT00000033265	396201
ENSGALT00000013519	423877
ENSGALT00000014965	429150
ENSGALT00000008503	424471
ENSGALT00000013539	423878
ENSGALT00000040065	.
ENSGALT00000033254	424932
ENSGALT00000012571	424933
ENSGALT00000014770	421305
ENSGALT00000014759	421304
ENSGALT00000014742	421303
ENSGALT00000014741	.
ENSGALT00000014738	421301
ENSGALT00000014726	421299
ENSGALT00000014719	421298
ENSGALT00000014702	421297
ENSGALT00000012599	424934
ENSGALT00000044329	769510
ENSGALT00000008548	420396
ENSGALT00000008553	420397
ENSGALT00000008560	428399
ENSGALT00000008549	.
ENSGALT00000008565	424472
ENSGALT00000039147	396503
ENSGALT00000008569	.
ENSGALT00000046154	.
ENSGALT00000044861	424473
ENSGALT00000008683	.
ENSGALT00000008702	429082
ENSGALT00000040049	424936
ENSGALT00000014682	428556
ENSGALT00000014656	101748653
ENSGALT00000014637	421296
ENSGALT00000044271	100858219
ENSGALT00000039667	421295
ENSGALT00000013657	770846
ENSGALT00000013671	.
ENSGALT00000046020	769525
ENSGALT00000039166	420398
ENSGALT00000014608	101748994
ENSGALT00000031303	395396
ENSGALT00000031304	395396
ENSGALT00000028080	101748777
ENSGALT00000008675	395829
ENSGALT00000008691	420399
ENSGALT00000008701	420400
ENSGALT00000008738	424475
ENSGALT00000008721	428401
ENSGALT00000045311	424476
ENSGALT00000008788	424477
ENSGALT00000039133	769596
ENSGALT00000039657	.
ENSGALT00000008801	424478
ENSGALT00000014587	421292
ENSGALT00000008744	396067
ENSGALT00000043912	396067
ENSGALT00000008807	.
ENSGALT00000008842	429083
ENSGALT00000008906	424479
ENSGALT00000008796	420401
ENSGALT00000014573	378799
ENSGALT00000035415	.
ENSGALT00000014571	428554
ENSGALT00000043277	424481
ENSGALT00000039625	421291
ENSGALT00000014542	421289
ENSGALT00000008812	420402
ENSGALT00000012792	424937
ENSGALT00000014538	421288
ENSGALT00000008936	424482
ENSGALT00000012676	100859876
ENSGALT00000014523	421287
ENSGALT00000008818	425984
ENSGALT00000014515	769006
ENSGALT00000014514	421286
ENSGALT00000008955	424483
ENSGALT00000039588	421285
ENSGALT00000045556	100499421
ENSGALT00000014512	421285
ENSGALT00000008961	424484
ENSGALT00000046007	421284
ENSGALT00000013697	423881
ENSGALT00000014479	421282
ENSGALT00000042631	100858585
ENSGALT00000014402	428553
ENSGALT00000014390	421281
ENSGALT00000008826	.
ENSGALT00000039077	424485
ENSGALT00000008839	420404
ENSGALT00000009004	424486
ENSGALT00000008851	420405
ENSGALT00000014386	373900
ENSGALT00000009017	429084
ENSGALT00000009059	424487
ENSGALT00000014378	421280
ENSGALT00000008971	420406
ENSGALT00000008959	420406
ENSGALT00000039537	421279
ENSGALT00000043703	.
ENSGALT00000031295	.
ENSGALT00000043571	.
ENSGALT00000044527	421278
ENSGALT00000014347	421277
ENSGALT00000014322	769612
ENSGALT00000031294	420407
ENSGALT00000009113	424488
ENSGALT00000044091	424488
ENSGALT00000013711	423882
ENSGALT00000043155	100858412
ENSGALT00000013741	423884
ENSGALT00000045759	414337
ENSGALT00000013796	423885
ENSGALT00000013886	423886
ENSGALT00000009238	424490
ENSGALT00000008983	420408
ENSGALT00000013918	373892
ENSGALT00000043456	373892
ENSGALT00000033133	373892
ENSGALT00000039068	.
ENSGALT00000043568	424938
ENSGALT00000014290	421274
ENSGALT00000007102	.
ENSGALT00000014281	421273
ENSGALT00000039079	423888
ENSGALT00000013935	423888
ENSGALT00000014276	396147
ENSGALT00000009006	420410
ENSGALT00000014275	421271
ENSGALT00000013945	423889
ENSGALT00000039447	.
ENSGALT00000012824	424940
ENSGALT00000031288	.
ENSGALT00000009051	420412
ENSGALT00000012833	429151
ENSGALT00000013972	423890
ENSGALT00000000193	425479
ENSGALT00000013979	395188
ENSGALT00000012860	424941
ENSGALT00000013098	429152
ENSGALT00000045942	100859000
ENSGALT00000009078	395105
ENSGALT00000014156	423892
ENSGALT00000042983	.
ENSGALT00000014159	374191
ENSGALT00000044333	.
ENSGALT00000045757	.
ENSGALT00000044397	100858639
ENSGALT00000009083	.
ENSGALT00000009135	428403
ENSGALT00000044009	421269
ENSGALT00000014266	423894
ENSGALT00000014267	423894
ENSGALT00000046033	421267
ENSGALT00000014258	421267
ENSGALT00000035424	.
ENSGALT00000039435	769534
ENSGALT00000014299	423895
ENSGALT00000014309	396320
ENSGALT00000042703	408252
ENSGALT00000009158	408252
ENSGALT00000014804	769547
ENSGALT00000045031	423896
ENSGALT00000014365	423896
ENSGALT00000009258	420415
ENSGALT00000009321	420416
ENSGALT00000025590	.
ENSGALT00000009358	420418
ENSGALT00000043168	.
ENSGALT00000021689	425997
ENSGALT00000009422	770094
ENSGALT00000043323	776504
ENSGALT00000043551	425309
ENSGALT00000014409	423897
ENSGALT00000042965	.
ENSGALT00000021696	425999
ENSGALT00000014431	770885
ENSGALT00000033106	395508
ENSGALT00000014436	395508
ENSGALT00000029637	426000
ENSGALT00000009457	420419
ENSGALT00000044986	.
ENSGALT00000033102	423898
ENSGALT00000014498	423899
ENSGALT00000045743	.
ENSGALT00000009565	420420
ENSGALT00000044477	420420
ENSGALT00000043536	.
ENSGALT00000014519	423901
ENSGALT00000033099	101750407
ENSGALT00000014249	378804
ENSGALT00000033097	423902
ENSGALT00000009616	420421
ENSGALT00000014246	421266
ENSGALT00000009688	420422
ENSGALT00000009549	420423
ENSGALT00000014546	423903
ENSGALT00000033090	.
ENSGALT00000014566	423905
ENSGALT00000014245	395669
ENSGALT00000031978	421265
ENSGALT00000009277	424491
ENSGALT00000013160	429153
ENSGALT00000014234	421264
ENSGALT00000009287	424492
ENSGALT00000013299	424943
ENSGALT00000009292	424493
ENSGALT00000031979	421263
ENSGALT00000039401	396056
ENSGALT00000021743	427025
ENSGALT00000009337	424494
ENSGALT00000013305	770119
ENSGALT00000014214	395136
ENSGALT00000014952	.
ENSGALT00000039364	416746
ENSGALT00000014921	416746
ENSGALT00000014592	.
ENSGALT00000013480	.
ENSGALT00000014609	423907
ENSGALT00000014639	423908
ENSGALT00000009401	424495
ENSGALT00000014777	416745
ENSGALT00000014765	374188
ENSGALT00000038916	374266
ENSGALT00000009698	374266
ENSGALT00000035380	.
ENSGALT00000014757	416743
ENSGALT00000044280	420425
ENSGALT00000009713	420426
ENSGALT00000031283	420427
ENSGALT00000033200	416742
ENSGALT00000014743	416741
ENSGALT00000042757	428404
ENSGALT00000014731	423911
ENSGALT00000044578	423911
ENSGALT00000014720	416740
ENSGALT00000038879	.
ENSGALT00000009417	424496
ENSGALT00000014779	423912
ENSGALT00000009470	424497
ENSGALT00000009468	424497
ENSGALT00000014801	423914
ENSGALT00000014709	768538
ENSGALT00000014689	427688
ENSGALT00000014678	396043
ENSGALT00000014668	416738
ENSGALT00000014663	416737
ENSGALT00000045056	416737
ENSGALT00000014652	396444
ENSGALT00000014632	416735
ENSGALT00000045465	.
ENSGALT00000009497	424499
ENSGALT00000014550	416734
ENSGALT00000009507	395174
ENSGALT00000039270	101748254
ENSGALT00000014903	423915
ENSGALT00000014943	395994
ENSGALT00000014957	771350
ENSGALT00000014499	416732
ENSGALT00000009517	429087
ENSGALT00000046034	.
ENSGALT00000015025	423916
ENSGALT00000044628	416730
ENSGALT00000014481	416730
ENSGALT00000009525	395269
ENSGALT00000009552	424500
ENSGALT00000031281	395947
ENSGALT00000009936	420430
ENSGALT00000014420	427687
ENSGALT00000046191	416729
ENSGALT00000009945	374213
ENSGALT00000014374	416728
ENSGALT00000013545	424946
ENSGALT00000014350	378779
ENSGALT00000038815	.
ENSGALT00000009966	420432
ENSGALT00000014344	416727
ENSGALT00000014329	.
ENSGALT00000014324	395414
ENSGALT00000014319	769188
ENSGALT00000014317	416726
ENSGALT00000014296	416724
ENSGALT00000009558	429088
ENSGALT00000014238	416723
ENSGALT00000009572	424501
ENSGALT00000009583	424503
ENSGALT00000014209	416722
ENSGALT00000013625	424947
ENSGALT00000013645	424948
ENSGALT00000039119	374078
ENSGALT00000039118	374078
ENSGALT00000013704	424949
ENSGALT00000038804	101750288
ENSGALT00000038797	420433
ENSGALT00000042963	100857614
ENSGALT00000042963	100857614
ENSGALT00000042963	100859520
ENSGALT00000042963	100859520
ENSGALT00000009998	768350
ENSGALT00000013739	770246
ENSGALT00000031277	770203
ENSGALT00000014169	416721
ENSGALT00000044473	101749913
ENSGALT00000000236	.
ENSGALT00000009986	428406
ENSGALT00000038770	420435
ENSGALT00000010035	420435
ENSGALT00000038780	420435
ENSGALT00000014161	416720
ENSGALT00000013818	424950
ENSGALT00000014157	416719
ENSGALT00000033264	416718
ENSGALT00000010074	420436
ENSGALT00000010124	420437
ENSGALT00000028372	.
ENSGALT00000015273	396414
ENSGALT00000038926	770460
ENSGALT00000009612	.
ENSGALT00000014113	396539
ENSGALT00000045265	396497
ENSGALT00000044360	416717
ENSGALT00000014105	416716
ENSGALT00000014091	416715
ENSGALT00000014068	416714
ENSGALT00000009690	424505
ENSGALT00000015047	423917
ENSGALT00000015063	423918
ENSGALT00000015069	423919
ENSGALT00000015072	395582
ENSGALT00000033072	395582
ENSGALT00000015076	771448
ENSGALT00000009708	.
ENSGALT00000015112	423921
ENSGALT00000043918	428984
ENSGALT00000033063	.
ENSGALT00000015139	423923
ENSGALT00000015143	423924
ENSGALT00000033057	423925
ENSGALT00000015155	423926
ENSGALT00000015192	423927
ENSGALT00000044901	101747338
ENSGALT00000033354	374251
ENSGALT00000044542	.
ENSGALT00000044775	420438
ENSGALT00000010164	420439
ENSGALT00000014055	416713
ENSGALT00000009749	424507
ENSGALT00000009827	.
ENSGALT00000002535	416712
ENSGALT00000014035	416711
ENSGALT00000014017	101749883
ENSGALT00000009829	.
ENSGALT00000039024	100858990
ENSGALT00000009845	424510
ENSGALT00000009846	424510
ENSGALT00000013966	.
ENSGALT00000015203	423928
ENSGALT00000038843	423928
ENSGALT00000009867	424512
ENSGALT00000013850	424952
ENSGALT00000009961	424515
ENSGALT00000009957	424516
ENSGALT00000009984	424517
ENSGALT00000015227	771604
ENSGALT00000010015	424518
ENSGALT00000013960	416709
ENSGALT00000010210	420440
ENSGALT00000015262	428986
ENSGALT00000010241	420441
ENSGALT00000010283	428409
ENSGALT00000028082	420442
ENSGALT00000038721	100859435
ENSGALT00000038716	420444
ENSGALT00000010306	395615
ENSGALT00000045473	.
ENSGALT00000010315	770441
ENSGALT00000010331	373986
ENSGALT00000010087	424519
ENSGALT00000045172	373901
ENSGALT00000033333	373901
ENSGALT00000045745	431092
ENSGALT00000044504	395140
ENSGALT00000010099	770265
ENSGALT00000010119	424521
ENSGALT00000007186	424522
ENSGALT00000010137	100857430
ENSGALT00000010222	424523
ENSGALT00000010388	420446
ENSGALT00000010221	771009
ENSGALT00000010389	.
ENSGALT00000015315	423929
ENSGALT00000038686	420447
ENSGALT00000015343	423930
ENSGALT00000010467	420448
ENSGALT00000015349	771327
ENSGALT00000038838	424524
ENSGALT00000011110	424526
ENSGALT00000046061	395537
ENSGALT00000010500	420449
ENSGALT00000043959	423931
ENSGALT00000015358	423931
ENSGALT00000010544	100859557
ENSGALT00000013948	.
ENSGALT00000033316	424527
ENSGALT00000013930	416707
ENSGALT00000010570	.
ENSGALT00000015375	423932
ENSGALT00000013928	416706
ENSGALT00000014106	429089
ENSGALT00000038766	423933
ENSGALT00000013920	395760
ENSGALT00000015412	.
ENSGALT00000014108	378898
ENSGALT00000044366	428987
ENSGALT00000015447	423935
ENSGALT00000044967	424528
ENSGALT00000010589	420452
ENSGALT00000038732	396259
ENSGALT00000010623	420453
ENSGALT00000015466	423936
ENSGALT00000033012	423936
ENSGALT00000014116	424529
ENSGALT00000010139	425297
ENSGALT00000014128	424530
ENSGALT00000015470	423937
ENSGALT00000031263	.
ENSGALT00000010650	420455
ENSGALT00000010760	420456
ENSGALT00000010791	420457
ENSGALT00000038984	100859089
ENSGALT00000014155	429090
ENSGALT00000014155	429090
ENSGALT00000014155	101748304
ENSGALT00000014155	101748304
ENSGALT00000010835	420458
ENSGALT00000038969	416704
ENSGALT00000014171	429091
ENSGALT00000044820	100858582
ENSGALT00000014191	424531
ENSGALT00000014213	771215
ENSGALT00000014255	424532
ENSGALT00000041022	.
ENSGALT00000031370	429474
ENSGALT00000002892	424533
ENSGALT00000013868	100859117
ENSGALT00000010875	420459
ENSGALT00000001408	770663
ENSGALT00000031371	395810
ENSGALT00000001407	395810
ENSGALT00000015475	.
ENSGALT00000015496	423939
ENSGALT00000002890	.
ENSGALT00000010295	395321
ENSGALT00000014277	424535
ENSGALT00000001398	421186
ENSGALT00000001322	771102
ENSGALT00000010908	420460
ENSGALT00000001319	378916
ENSGALT00000001308	421185
ENSGALT00000001237	771137
ENSGALT00000014282	.
ENSGALT00000015518	423940
ENSGALT00000025116	100857572
ENSGALT00000013852	.
ENSGALT00000044254	424538
ENSGALT00000014300	424539
ENSGALT00000001203	421183
ENSGALT00000010993	420461
ENSGALT00000011246	428411
ENSGALT00000038697	.
ENSGALT00000011386	420462
ENSGALT00000011430	420463
ENSGALT00000015621	.
ENSGALT00000011442	420465
ENSGALT00000011465	428412
ENSGALT00000011472	378903
ENSGALT00000045398	378903
ENSGALT00000022442	426268
ENSGALT00000038945	100859609
ENSGALT00000031254	.
ENSGALT00000014330	424540
ENSGALT00000038545	420467
ENSGALT00000011487	420467
ENSGALT00000022429	426266
ENSGALT00000014354	101747367
ENSGALT00000022426	426265
ENSGALT00000022437	426265
ENSGALT00000011542	420468
ENSGALT00000038526	420468
ENSGALT00000038694	423943
ENSGALT00000010167	425294
ENSGALT00000039840	425294
ENSGALT00000014356	424541
ENSGALT00000011564	395560
ENSGALT00000000012	.
ENSGALT00000043862	424542
ENSGALT00000014381	424543
ENSGALT00000014385	.
ENSGALT00000038685	424545
ENSGALT00000014411	424545
ENSGALT00000015652	423946
ENSGALT00000013878	.
ENSGALT00000001206	771145
ENSGALT00000029296	771778
ENSGALT00000011573	374058
ENSGALT00000014453	424546
ENSGALT00000033251	424547
ENSGALT00000046086	430882
ENSGALT00000011610	420471
ENSGALT00000014474	424548
ENSGALT00000015724	423947
ENSGALT00000014475	424549
ENSGALT00000011810	429199
ENSGALT00000038675	768405
ENSGALT00000015757	423949
ENSGALT00000001123	421182
ENSGALT00000015762	423950
ENSGALT00000001098	421181
ENSGALT00000015763	.
ENSGALT00000015779	423951
ENSGALT00000015798	423952
ENSGALT00000014497	424550
ENSGALT00000014525	424551
ENSGALT00000011680	420472
ENSGALT00000038658	426430
ENSGALT00000038659	426430
ENSGALT00000014545	.
ENSGALT00000038657	100857765
ENSGALT00000044592	426415
ENSGALT00000015817	768603
ENSGALT00000015848	.
ENSGALT00000032987	423954
ENSGALT00000023376	426560
ENSGALT00000038643	423953
ENSGALT00000043408	768745
ENSGALT00000022251	430674
ENSGALT00000022257	426223
ENSGALT00000010681	426225
ENSGALT00000001059	100858838
ENSGALT00000014556	771457
ENSGALT00000014598	424553
ENSGALT00000014619	424554
ENSGALT00000014654	424555
ENSGALT00000014667	424556
ENSGALT00000001035	395985
ENSGALT00000011742	420473
ENSGALT00000000882	421178
ENSGALT00000014679	407778
ENSGALT00000014688	404746
ENSGALT00000000873	421177
ENSGALT00000000849	421176
ENSGALT00000040899	.
ENSGALT00000023318	768812
ENSGALT00000000839	770905
ENSGALT00000014698	429092
ENSGALT00000000815	.
ENSGALT00000021597	425963
ENSGALT00000039822	100858502
ENSGALT00000021600	431192
ENSGALT00000045372	770345
ENSGALT00000021605	.
ENSGALT00000011752	396029
ENSGALT00000045003	.
ENSGALT00000033221	424557
ENSGALT00000045950	425843
ENSGALT00000020791	425843
ENSGALT00000046105	425843
ENSGALT00000011768	420474
ENSGALT00000011863	420475
ENSGALT00000011883	420476
ENSGALT00000011888	420478
ENSGALT00000014724	424558
ENSGALT00000011897	420479
ENSGALT00000044192	428413
ENSGALT00000011932	428414
ENSGALT00000011983	420481
ENSGALT00000011997	420482
ENSGALT00000012017	771284
ENSGALT00000000792	421173
ENSGALT00000015908	423960
ENSGALT00000012033	420483
ENSGALT00000038611	101748342
ENSGALT00000022581	101748342
ENSGALT00000038452	428417
ENSGALT00000038452	428417
ENSGALT00000038452	428417
ENSGALT00000038452	101750175
ENSGALT00000038452	101750175
ENSGALT00000038452	101750175
ENSGALT00000038452	101750535
ENSGALT00000038452	101750535
ENSGALT00000038452	101750535
ENSGALT00000012112	428418
ENSGALT00000015921	423961
ENSGALT00000015971	423962
ENSGALT00000044080	101747894
ENSGALT00000012133	420487
ENSGALT00000004079	.
ENSGALT00000012158	420488
ENSGALT00000014180	.
ENSGALT00000016104	424559
ENSGALT00000000748	421172
ENSGALT00000016180	.
ENSGALT00000012224	420490
ENSGALT00000012230	420491
ENSGALT00000016184	424562
ENSGALT00000012254	420492
ENSGALT00000038608	414804
ENSGALT00000044810	395828
ENSGALT00000014845	421310
ENSGALT00000043201	.
ENSGALT00000031243	101748058
ENSGALT00000016208	424563
ENSGALT00000012268	395395
ENSGALT00000016231	424564
ENSGALT00000004060	.
ENSGALT00000021749	101748001
ENSGALT00000043308	.
ENSGALT00000004021	768801
ENSGALT00000004009	.
ENSGALT00000016237	424565
ENSGALT00000004002	415339
ENSGALT00000046199	414803
ENSGALT00000003975	415338
ENSGALT00000003910	768936
ENSGALT00000013907	424954
ENSGALT00000043975	.
ENSGALT00000003904	415336
ENSGALT00000045189	.
ENSGALT00000045174	.
ENSGALT00000014863	421311
ENSGALT00000003900	415335
ENSGALT00000014913	421312
ENSGALT00000014935	421313
ENSGALT00000014975	421314
ENSGALT00000044617	.
ENSGALT00000016276	.
ENSGALT00000003886	415334
ENSGALT00000016337	424568
ENSGALT00000012375	.
ENSGALT00000041360	415333
ENSGALT00000016376	424571
ENSGALT00000014998	.
ENSGALT00000003871	427484
ENSGALT00000012429	100859400
ENSGALT00000012450	420498
ENSGALT00000043356	.
ENSGALT00000029070	423965
